ID,Movie,Year,Time,Rating,Metascore,Profit,Description
769,Confessions,2010,106,7.7,74,45200000,A psychological thriller of a grieving mother turned cold-blooded avenger with a twisty master plan to pay back those who were responsible for her daughter's death.
947,Control,2007,122,7.6,78,870000,"A profile of Ian Curtis, the enigmatic singer of Joy Division whose personal, professional, and romantic troubles led him to commit suicide at the age of 23."
304,Cool Hand Luke,1967,127,8.1,92,16220000,"A laid back Southern man is sentenced to two years in a rural prison, but refuses to conform."
808,Coraline,2009,100,7.7,80,75290000,"An adventurous 11-year-old girl finds another world that is a strangely idealized version of her frustrating home, but it has sinister secrets."
669,Cowboy Bebop: The Movie,2001,115,7.8,61,1000000,"A terrorist explosion releases a deadly virus on the masses, and it's up the bounty-hunting Bebop crew to catch the cold-blooded culprit."
661,Crash,2004,112,7.8,66,54580000,"Los Angeles citizens with vastly separate lives collide in interweaving stories of race, loss and redemption."
920,Creed,2015,133,7.6,82,109770000,"The former World Heavyweight Champion Rocky Balboa serves as a trainer and mentor to Adonis Johnson, the son of his late friend and former rival Apollo Creed."
426,Cries & Whispers,1972,91,8,71,1740000,"When a woman dying of cancer in early twentieth-century Sweden is visited by her two sisters, long-repressed feelings between the siblings rise to the surface."
694,Crimes and Misdemeanors,1989,104,7.8,77,18250000,An ophthalmologist's mistress threatens to reveal their affair to his wife while a married documentary filmmaker is infatuated with another woman.
522,"Crouching Tiger, Hidden Dragon",2000,120,7.9,94,128080000,A young Chinese warrior steals a sword from a famed swordsman and then escapes into a world of romantic adventure with a mysterious man in the frontier of the nation.
501,Dallas Buyers Club,2013,117,7.9,79,27300000,"In 1985 Dallas, electrician and hustler Ron Woodroof works around the system to help AIDS patients get the medication they need after he is diagnosed with the disease."
524,Dancer in the Dark,2000,140,7.9,61,4180000,An Eastern European US immigrant with a love for musicals has to cope with the gradual loss of her vision.
408,Dances with Wolves,1990,181,8,72,184210000,"Lieutenant John Dunbar, assigned to a remote western Civil War outpost, befriends wolves and Native Americans, making him an intolerable aberration in the military."
97,Dangal,2016,161,8.3,73,12390000,Former wrestler Mahavir Singh Phogat and his two wrestler daughters struggle towards glory at the Commonwealth Games in the face of societal oppression.
971,Dark City,1998,100,7.6,66,14380000,"A man struggles with memories of his past, which include a wife he cannot remember and a nightmarish world no one else ever seems to wake up from."
910,Dark Waters,2019,126,7.6,73,23100000,A corporate defense attorney takes on an environmental lawsuit against a chemical company that exposes a lengthy history of pollution.
707,Dawn of the Dead,1978,127,7.8,71,5100000,"Following an ever-growing epidemic of zombies that have risen from the dead, two Philadelphia S.W.A.T. team members, a traffic reporter, and his television executive girlfriend seek refuge in a secluded shopping mall."
924,Dawn of the Planet of the Apes,2014,130,7.6,79,208550000,The fragile peace between apes and humans is threatened as mistrust and betrayal threaten to plunge both tribes into a war for dominance over the Earth.
706,Days of Heaven,1978,94,7.8,93,3400000,A hot-tempered farm laborer convinces the woman he loves to marry their rich but dying boss so that they can have a claim to his fortune.
282,Dead Poets Society,1989,128,8.1,79,95860000,Maverick teacher John Keating uses poetry to embolden his boarding school students to new heights of self-expression.
359,Deadpool,2016,108,8,65,363070000,"A wisecracking mercenary gets experimented on and becomes immortal but ugly, and sets out to track down the man who ruined his looks."
742,Deadpool 2,2018,119,7.7,66,324590000,"Foul-mouthed mutant mercenary Wade Wilson (a.k.a. Deadpool) assembles a team of fellow mutant rogues to protect a young boy with supernatural abilities from the brutal, time-traveling cyborg Cable."
888,Deliverance,1972,109,7.7,80,7060000,"Intent on seeing the Cahulawassee River before it's dammed and turned into a lake, outdoor fanatic Lewis Medlock takes his friends on a canoeing trip they'll never forget into the dangerous American back-country."
155,Demon Slayer the Movie: Mugen Train,2020,117,8.2,72,47700000,"After his family was brutally murdered and his sister turned into a demon, Tanjiro Kamado's journey as a demon slayer began. Tanjiro and his comrades embark on a new mission aboard the Mugen Train, on track to despair."
363,Departures,2008,130,8,68,1500000,A newly unemployed cellist takes a job preparing the dead for funerals.
187,Dersu Uzala,1975,142,8.2,70,14480000,The Russian army sends an explorer on an expedition to the snowy Siberian wilderness where he makes friends with a seasoned local hunter.
929,Despicable Me,2010,95,7.6,72,251510000,"When a criminal mastermind uses a trio of orphan girls as pawns for a grand scheme, he finds their love is profoundly changing him for the better."
767,Detachment,2011,98,7.7,52,70000,A substitute teacher who drifts from classroom to classroom finds a connection to the students and teachers during his latest assignment.
490,Dev.D,2009,144,7.9,74,10000,"After breaking up with his childhood sweetheart, a young man finds solace in drugs. Meanwhile, a teenage girl is caught in the world of prostitution. Will they be destroyed, or will they find redemption?"
320,Diabolique,1955,117,8.1,70,1090000,The wife and mistress of a loathed school principal plan to murder him with what they believe is the perfect alibi.
195,Dial M for Murder,1954,105,8.2,75,10000,A former tennis star arranges the murder of his adulterous wife.
180,Die Hard,1988,132,8.2,72,83010000,An NYPD officer tries to save his wife and several others taken hostage by German terrorists during a Christmas party at the Nakatomi Plaza in Los Angeles.
972,Die Hard with a Vengeance,1995,128,7.6,58,100010000,"John McClane and a Harlem store owner are targeted by German terrorist Simon in New York City, where he plans to rob the Federal Reserve Building."
258,Dil Chahta Hai,2001,183,8.1,78,300000,"Three inseparable childhood friends are just out of college. Nothing comes between them - until they each fall in love, and their wildly different approaches to relationships creates tension."
401,Dilwale Dulhania Le Jayenge,1995,181,8,70,13500000,"When Raj meets Simran in Europe, it isn't love at first sight but when Simran moves to India for an arranged marriage, love makes its presence felt."
890,Dirty Harry,1971,102,7.7,87,35900000,"When a madman calling himself ""the Scorpio Killer"" menaces the city, tough-as-nails San Francisco Police Inspector ""Dirty"" Harry Callahan is assigned to track down and ferret out the crazed psychopath."
494,District 9,2009,112,7.9,81,115650000,Violence ensues after an extraterrestrial race forced to live in slum-like conditions on Earth finds a kindred spirit in a government agent exposed to their biotechnology.
69,Django Unchained,2012,165,8.4,81,162810000,"With the help of a German bounty-hunter, a freed slave sets out to rescue his wife from a brutal plantation-owner in Mississippi."
541,Do the Right Thing,1989,120,7.9,93,27550000,"On the hottest day of the year on a street in the Bedford-Stuyvesant section of Brooklyn, everyone's hate and bigotry smolders and builds until it explodes into violence."
562,Doctor Zhivago,1965,197,7.9,69,111720000,"The life of a Russian physician and poet who, although married to another, falls in love with a political activist's wife and experiences hardship during World War I and then the October Revolution."
422,Dog Day Afternoon,1975,125,8,86,50000000,"Three amateur bank robbers plan to hold up a bank. A nice simple robbery: Walk in, take the money, and run. Unfortunately, the supposedly uncomplicated heist suddenly becomes a bizarre nightmare as everything that could go wrong does."
388,Dogville,2003,178,8,60,1530000,"A woman on the run from the mob is reluctantly accepted in a small Colorado community in exchange for labor, but when a search visits the town she finds out that their support has a price."
838,Donnie Brasco,1997,127,7.7,76,41910000,"An FBI undercover agent infiltrates the mob and finds himself identifying more with the mafia life, at the expense of his regular one."
390,Donnie Darko,2001,113,8,88,1480000,"After narrowly escaping a bizarre accident, a troubled teenager is plagued by visions of a man in a large rabbit suit who manipulates him to commit a series of crimes."
132,Double Indemnity,1944,107,8.3,95,5720000,"A Los Angeles insurance representative lets an alluring housewife seduce him into a scheme of insurance fraud and murder that arouses the suspicion of his colleague, an insurance investigator."
870,Down by Law,1986,107,7.7,75,1440000,"Two men are framed and sent to jail, where they meet a murderer who helps them escape and leave the state."
166,Downfall,2004,156,8.2,82,5510000,"Traudl Junge, the final secretary for Adolf Hitler, tells of the Nazi dictator's final days in his Berlin bunker at the end of WWII."
89,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,95,8.4,97,280000,"An insane American general orders a bombing attack on the Soviet Union, triggering a path to nuclear holocaust that a war room full of politicians and generals frantically tries to stop."
595,Dragon Ball Super: Broly,2018,100,7.8,59,30710000,"Goku and Vegeta encounter Broly, a Saiyan warrior unlike any fighter they've faced before."
